INFO 2025-09-25 07:32:40,031 autoreload 22872 8604131520 Watching for file changes with StatReloader
WARNING 2025-09-25 07:33:19,068 log 22872 13052751872 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,068 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,069 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,069 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,070 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,070 log 22872 13069578240 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,070 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,070 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,070 basehttp 22872 13069578240 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,070 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,197 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,198 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,198 log 22872 6136754176 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,199 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,199 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,200 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,200 basehttp 22872 6136754176 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,200 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,202 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,202 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,204 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,204 log 22872 6170406912 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,204 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,205 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,205 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,205 basehttp 22872 6170406912 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,317 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,319 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,320 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,322 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,322 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,323 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,323 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,324 log 22872 13069578240 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,325 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,326 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,326 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,327 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,327 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,327 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,328 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,328 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,437 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,439 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,440 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,441 log 22872 13069578240 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,441 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,443 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,443 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,443 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,445 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,458 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,445 basehttp 22872 13069578240 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,459 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,463 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,447 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,464 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,464 basehttp 22872 13052751872 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,571 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,573 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,574 log 22872 13035925504 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,574 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,575 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,575 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,580 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,578 log 22872 13069578240 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,580 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,576 basehttp 22872 13035925504 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,581 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,583 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,584 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,583 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,584 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,584 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,695 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,696 log 22872 13035925504 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,697 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,697 log 22872 13069578240 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,698 basehttp 22872 13035925504 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,698 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,699 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,700 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,700 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,701 log 22872 13035925504 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,701 basehttp 22872 13069578240 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,703 log 22872 6153580544 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,703 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,703 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,704 basehttp 22872 13035925504 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,707 basehttp 22872 6153580544 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,823 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,824 log 22872 13035925504 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,824 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,826 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,826 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,828 log 22872 13069578240 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,828 basehttp 22872 13052751872 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,828 basehttp 22872 13035925504 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,829 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,830 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,830 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,831 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,831 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,832 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,832 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,832 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,939 log 22872 13052751872 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,939 log 22872 6170406912 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,940 log 22872 6153580544 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,941 log 22872 13069578240 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,942 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,944 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:19,945 basehttp 22872 6170406912 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,945 basehttp 22872 6153580544 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,947 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:19,947 basehttp 22872 13069578240 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,949 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:19,950 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:19,950 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,951 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,951 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:19,951 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,058 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,059 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,060 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,060 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,061 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,061 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,063 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,063 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,067 log 22872 13052751872 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,069 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,070 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,072 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,073 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,073 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,074 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,074 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,175 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,176 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,177 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,178 log 22872 13052751872 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,178 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,178 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,179 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,180 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,181 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,181 basehttp 22872 13052751872 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,182 log 22872 6170406912 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,182 log 22872 6136754176 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,183 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,184 basehttp 22872 6136754176 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,184 basehttp 22872 6170406912 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,184 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,293 log 22872 6136754176 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,294 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,295 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,296 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,296 basehttp 22872 6136754176 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,296 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,297 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,298 log 22872 6153580544 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,299 log 22872 6136754176 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,300 log 22872 13052751872 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,300 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,303 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,304 basehttp 22872 6153580544 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,305 basehttp 22872 6136754176 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,305 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,306 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,412 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,414 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,415 log 22872 6136754176 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,415 log 22872 6153580544 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,416 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,417 log 22872 13035925504 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,417 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,418 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,419 basehttp 22872 6153580544 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,419 basehttp 22872 6136754176 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,420 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,420 basehttp 22872 13035925504 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,422 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,423 basehttp 22872 13069578240 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,423 basehttp 22872 13052751872 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,423 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,531 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,533 log 22872 13052751872 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,533 log 22872 13069578240 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,535 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,536 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,536 basehttp 22872 13052751872 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,536 basehttp 22872 13069578240 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,537 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,538 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,540 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,540 basehttp 22872 13035925504 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,541 log 22872 13069578240 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,541 basehttp 22872 6153580544 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,542 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,542 basehttp 22872 13069578240 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,542 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,653 log 22872 13069578240 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,655 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,656 log 22872 6170406912 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,657 log 22872 6153580544 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,658 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,658 basehttp 22872 13069578240 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,658 basehttp 22872 6170406912 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,659 log 22872 13035925504 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,661 log 22872 6136754176 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,662 log 22872 13052751872 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,662 basehttp 22872 6153580544 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,663 log 22872 6170406912 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,664 basehttp 22872 13035925504 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,665 basehttp 22872 6136754176 "GET /api/v1/alerts/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,666 basehttp 22872 13052751872 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,666 basehttp 22872 6170406912 "GET /api/v1/results/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,773 log 22872 6170406912 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,774 log 22872 6136754176 Unauthorized: /api/v1/tasks/stats/
WARNING 2025-09-25 07:33:20,775 log 22872 13052751872 Unauthorized: /api/v1/alerts/stats/
WARNING 2025-09-25 07:33:20,775 log 22872 13035925504 Unauthorized: /api/v1/results/stats/
WARNING 2025-09-25 07:33:20,776 basehttp 22872 6170406912 "GET /api/v1/devices/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,776 basehttp 22872 6136754176 "GET /api/v1/tasks/stats/ HTTP/1.1" 401 179
WARNING 2025-09-25 07:33:20,778 log 22872 6153580544 Unauthorized: /api/v1/devices/stats/
WARNING 2025-09-25 07:33:20,779 log 22872 13069578240 Unauthorized: /api/v1/tasks/stats/
